"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5374","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","36","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5343","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","43","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","203","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","235","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-08-03","passed","2026-08-03","","test_checkout","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","90","test_create_pet_returns_200_and_echoes_body","api.tests","2026-08-03","passed","2026-08-03","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","373","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","9","test_find_by_status_available_returns_available_pets","api.tests","2026-08-03","passed","2026-08-03","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","228","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","50","test_upload_pet_image_returns_200","api.tests","2026-08-03","passed","2026-08-03","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","169","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-03","passed","2026-08-03","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","50","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","289","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-08-03","passed","2026-08-03","","test_cart","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","5","test_get_returns_the_created_pet","api.tests","2026-08-03","passed","2026-08-03","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","324","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","41","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","32","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","385","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-08-03","passed","2026-08-03","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","52","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-08-03","passed","2026-08-03","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5658","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","636","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","206","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-03","passed","2026-08-03","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","844","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-08-03","passed","2026-08-03","","test_login","",""
