"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R4: on the overview page, item subtotal + tax must equal grand total.","410","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-06-12","passed","2026-06-12","","test_checkout","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","12","test_delete_pet_then_get_returns_404","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","311","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","331","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","401","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","47","test_upload_pet_image_returns_200","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","313","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-06-12","passed","2026-06-12","","test_cart","",""
"R3: add three products, remove one on the cart page, verify survivors.","745","test_remove_one_item_from_cart_updates_state[webkit]","ui.tests","2026-06-12","passed","2026-06-12","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","69","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5661","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"N2: locked_out_user credentials → account locked error message.","262","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","366","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-06-12","passed","2026-06-12","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","368","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","52","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","435","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-06-12","skipped","2026-06-12","","test_checkout","",""
"R2: selecting a name sort reorders products alphabetically.","39","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"S3: complete a purchase from inventory through order confirmation.","291","test_full_checkout_happy_path[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_e2e","",""
"R1: selecting a price sort reorders products correctly.
    ","87","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"A3: PUT /pet updates an existing pet's name and status.","7","test_update_pet_changes_name_and_status","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","55","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","101","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","705","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","370","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","653","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","367","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"S1: valid login navigates to /inventory.html with 6 products.","349","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","118","test_create_pet_returns_200_and_echoes_body","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","363","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","12","test_find_by_status_available_returns_available_pets","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","339","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-06-12","passed","2026-06-12","","test_cart","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","4","test_get_returns_the_created_pet","api.tests","2026-06-12","passed","2026-06-12","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","197","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_cart","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","262","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_checkout","",""
"R1: selecting a price sort reorders products correctly.
    ","55","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-06-12","passed","2026-06-12","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5304","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-06-12","passed","2026-06-12","","test_login","",""
