"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","332","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","37","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-09-03","passed","2026-09-03","","test_inventory","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","476","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-09-03","skipped","2026-09-03","","test_checkout","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","90","test_create_pet_returns_200_and_echoes_body","api.tests","2026-09-03","passed","2026-09-03","","test_pet_api","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","269","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5293","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","39","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-09-03","passed","2026-09-03","","test_inventory","",""
"S2: adding one product makes the cart badge show 1.","54","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","683","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","185","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","236","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","353","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-09-03","passed","2026-09-03","","test_checkout","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","422","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-09-03","passed","2026-09-03","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","357","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","36","test_inventory_sorted_by_price[chromium-high_to_low]","ui.tests","2026-09-03","passed","2026-09-03","","test_inventory","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","5","test_get_returns_the_created_pet","api.tests","2026-09-03","passed","2026-09-03","","test_pet_api","",""
"R3: add three products, remove one on the cart page, verify survivors.","340","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"A6: GET /pet/{bogus_id} for a non-existent pet returns 404.","20","test_get_nonexistent_pet_returns_404","api.tests","2026-09-03","passed","2026-09-03","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","287","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","236","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5386","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","262","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","9","test_find_by_status_available_returns_available_pets","api.tests","2026-09-03","passed","2026-09-03","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","278","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"R3: add three products, remove one on the cart page, verify survivors.","1196","test_remove_one_item_from_cart_updates_state[webkit]","ui.tests","2026-09-03","passed","2026-09-03","","test_cart","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","53","test_upload_pet_image_returns_200","api.tests","2026-09-03","passed","2026-09-03","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","36","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-09-03","passed","2026-09-03","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","37","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-09-03","passed","2026-09-03","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","671","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"S4: hamburger menu → Logout → user lands back on login page.","1250","test_logout_returns_to_login_page[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"S1: valid login navigates to /inventory.html with 6 products.","319","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5660","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-09-03","passed","2026-09-03","","test_login","",""
"N3: SauceDemo validates required fields one at a time, in order.","318","test_checkout_step_one_empty_fields_show_validation_errors[chromium]","ui.tests","2026-09-03","passed","2026-09-03","","test_checkout","",""
