"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R2: selecting a name sort reorders products alphabetically.","28","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-09-04","passed","2026-09-04","","test_inventory","",""
"S3: complete a purchase from inventory through order confirmation.","262","test_full_checkout_happy_path[chromium]","ui.tests","2026-09-04","passed","2026-09-04","","test_e2e","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5624","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","376","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-09-04","skipped","2026-09-04","","test_checkout","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","240","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-09-04","passed","2026-09-04","","test_checkout","",""
"N2: locked_out_user credentials → account locked error message.","216","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","401","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-09-04","passed","2026-09-04","","test_checkout","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","6","test_get_returns_the_created_pet","api.tests","2026-09-04","passed","2026-09-04","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5812","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5414","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","445","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","48","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-09-04","passed","2026-09-04","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","207","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","439","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"S4: hamburger menu → Logout → user lands back on login page.","1205","test_logout_returns_to_login_page[chromium]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","607","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-09-04","passed","2026-09-04","","test_login","",""
