"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"S2: adding one product makes the cart badge show 1.","47","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","34","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5631","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","170","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_cart","",""
"R1: selecting a price sort reorders products correctly.
    ","69","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","220","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","340","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"S3: complete a purchase from inventory through order confirmation.","265","test_full_checkout_happy_path[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_e2e","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","47","test_upload_pet_image_returns_200","api.tests","2026-08-09","passed","2026-08-09","","test_pet_api","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","252","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_checkout","",""
"R1: selecting a price sort reorders products correctly.
    ","37","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","51","test_inventory_sorted_by_name[webkit-a_to_z]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","357","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5301","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","38","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","191","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","5","test_get_returns_the_created_pet","api.tests","2026-08-09","passed","2026-08-09","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5238","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","242","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","354","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-08-09","passed","2026-08-09","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","51","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-08-09","passed","2026-08-09","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","359","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-08-09","passed","2026-08-09","","test_cart","",""
