"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R4: on the overview page, item subtotal + tax must equal grand total.","382","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-08-04","passed","2026-08-04","","test_checkout","",""
"R1: selecting a price sort reorders products correctly.
    ","82","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-08-04","passed","2026-08-04","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","315","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"S2: adding one product makes the cart badge show 1.","50","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-08-04","passed","2026-08-04","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","56","test_inventory_sorted_by_name[webkit-a_to_z]","ui.tests","2026-08-04","passed","2026-08-04","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","244","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","238","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-04","passed","2026-08-04","","test_cart","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5704","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5288","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","38","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-08-04","passed","2026-08-04","","test_inventory","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","6","test_get_returns_the_created_pet","api.tests","2026-08-04","passed","2026-08-04","","test_pet_api","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","434","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-08-04","passed","2026-08-04","","test_checkout","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","54","test_upload_pet_image_returns_200","api.tests","2026-08-04","passed","2026-08-04","","test_pet_api","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","359","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-08-04","skipped","2026-08-04","","test_checkout","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","110","test_create_pet_returns_200_and_echoes_body","api.tests","2026-08-04","passed","2026-08-04","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5366","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"S4: hamburger menu → Logout → user lands back on login page.","1173","test_logout_returns_to_login_page[chromium]","ui.tests","2026-08-04","passed","2026-08-04","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","267","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-08-04","passed","2026-08-04","","test_checkout","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","200","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-04","passed","2026-08-04","","test_cart","",""
