"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R2: selecting a name sort reorders products alphabetically.","49","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","51","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5237","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","34","test_inventory_sorted_by_price[chromium-high_to_low]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","339","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-08-05","passed","2026-08-05","","test_cart","",""
"A3: PUT /pet updates an existing pet's name and status.","8","test_update_pet_changes_name_and_status","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","331","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-08-05","skipped","2026-08-05","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","224","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","329","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","324","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","714","test_remove_one_item_from_cart_updates_state[webkit]","ui.tests","2026-08-05","passed","2026-08-05","","test_cart","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","8","test_find_by_status_available_returns_available_pets","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5370","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"S4: hamburger menu → Logout → user lands back on login page.","1190","test_logout_returns_to_login_page[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5355","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5630","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","56","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","12","test_delete_pet_then_get_returns_404","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","350","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","304","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","269","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_checkout","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","257","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-08-05","passed","2026-08-05","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","55","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","383","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-08-05","passed","2026-08-05","","test_checkout","",""
"R3: add three products, remove one on the cart page, verify survivors.","221","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","667","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","170","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","316","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","232","test_valid_user_types_reach_inventory[chromium-standard_user]","ui.tests","2026-08-05","passed","2026-08-05","","test_login","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","95","test_create_pet_returns_200_and_echoes_body","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"A6: GET /pet/{bogus_id} for a non-existent pet returns 404.","15","test_get_nonexistent_pet_returns_404","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","63","test_upload_pet_image_returns_200","api.tests","2026-08-05","passed","2026-08-05","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","85","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-08-05","passed","2026-08-05","","test_inventory","",""
"S3: complete a purchase from inventory through order confirmation.","277","test_full_checkout_happy_path[chromium]","ui.tests","2026-08-05","passed","2026-08-05","","test_e2e","",""
