"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","256","test_valid_user_types_reach_inventory[chromium-standard_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","900","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","10","test_find_by_status_available_returns_available_pets","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","377","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","388","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","37","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","278","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","81","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","45","test_inventory_sorted_by_name[webkit-a_to_z]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","76","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","491","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-08-11","passed","2026-08-11","","test_checkout","",""
"S1: valid login navigates to /inventory.html with 6 products.","251","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","66","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","795","test_remove_one_item_from_cart_updates_state[webkit]","ui.tests","2026-08-11","passed","2026-08-11","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5310","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","297","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-08-11","passed","2026-08-11","","test_cart","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","376","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-08-11","passed","2026-08-11","","test_checkout","",""
"R3: add three products, remove one on the cart page, verify survivors.","371","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-08-11","passed","2026-08-11","","test_cart","",""
"A3: PUT /pet updates an existing pet's name and status.","39","test_update_pet_changes_name_and_status","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"R3: add three products, remove one on the cart page, verify survivors.","236","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_cart","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","4","test_get_returns_the_created_pet","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","297","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","266","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5269","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","13","test_delete_pet_then_get_returns_404","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","843","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","63","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"S3: complete a purchase from inventory through order confirmation.","226","test_full_checkout_happy_path[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_e2e","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","361","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"N2: locked_out_user credentials → account locked error message.","278","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","37","test_upload_pet_image_returns_200","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","367","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","39","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","44","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-08-11","passed","2026-08-11","","test_inventory","",""
"A6: GET /pet/{bogus_id} for a non-existent pet returns 404.","20","test_get_nonexistent_pet_returns_404","api.tests","2026-08-11","passed","2026-08-11","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5404","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-08-11","passed","2026-08-11","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","184","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-11","passed","2026-08-11","","test_cart","",""
