"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R5: 'Continue Shopping' returns to inventory with cart intact.","150","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_cart","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","394","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-07-29","skipped","2026-07-29","","test_checkout","",""
"R3: add three products, remove one on the cart page, verify survivors.","239","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_cart","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","235","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_checkout","",""
"R1: selecting a price sort reorders products correctly.
    ","49","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-07-29","passed","2026-07-29","","test_inventory","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","10","test_find_by_status_available_returns_available_pets","api.tests","2026-07-29","passed","2026-07-29","","test_pet_api","",""
"S4: hamburger menu → Logout → user lands back on login page.","1150","test_logout_returns_to_login_page[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"A7: POST /pet/{id}/uploadImage accepts a multipart file upload.
    ","51","test_upload_pet_image_returns_200","api.tests","2026-07-29","passed","2026-07-29","","test_pet_api","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","12","test_delete_pet_then_get_returns_404","api.tests","2026-07-29","passed","2026-07-29","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5346","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"N1: submitting empty form → 'Username is required' error banner.","221","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"S1: valid login navigates to /inventory.html with 6 products.","247","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","54","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-07-29","passed","2026-07-29","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5255","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5369","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","363","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","835","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","355","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-07-29","passed","2026-07-29","","test_checkout","",""
"S2: adding one product makes the cart badge show 1.","49","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","247","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"A2: GET /pet/{id} returns the pet created by the fixture.","5","test_get_returns_the_created_pet","api.tests","2026-07-29","passed","2026-07-29","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","33","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-07-29","passed","2026-07-29","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","52","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-07-29","passed","2026-07-29","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","380","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-07-29","passed","2026-07-29","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","35","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-07-29","passed","2026-07-29","","test_inventory","",""
"S3: complete a purchase from inventory through order confirmation.","277","test_full_checkout_happy_path[chromium]","ui.tests","2026-07-29","passed","2026-07-29","","test_e2e","",""
