"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"N1: submitting empty form → 'Username is required' error banner.","227","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","445","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","57","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5668","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"S3: complete a purchase from inventory through order confirmation.","285","test_full_checkout_happy_path[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_e2e","",""
"R2: selecting a name sort reorders products alphabetically.","42","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","70","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","89","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","336","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-06-23","passed","2026-06-23","","test_cart","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","11","test_find_by_status_available_returns_available_pets","api.tests","2026-06-23","passed","2026-06-23","","test_pet_api","",""
"R2: selecting a name sort reorders products alphabetically.","48","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","41","test_inventory_sorted_by_price[chromium-high_to_low]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R3: add three products, remove one on the cart page, verify survivors.","292","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5394","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","347","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"N3: SauceDemo validates required fields one at a time, in order.","264","test_checkout_step_one_empty_fields_show_validation_errors[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_checkout","",""
"N2: locked_out_user credentials → account locked error message.","237","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","296","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_checkout","",""
"S1: valid login navigates to /inventory.html with 6 products.","323","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","427","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"S4: hamburger menu → Logout → user lands back on login page.","1255","test_logout_returns_to_login_page[chromium]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","448","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-06-23","passed","2026-06-23","","test_checkout","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5404","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-06-23","passed","2026-06-23","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","77","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","65","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-06-23","passed","2026-06-23","","test_inventory","",""
