"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R2: selecting a name sort reorders products alphabetically.","55","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","290","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","35","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","240","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","858","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","69","test_inventory_sorted_by_price[webkit-low_to_high]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","151","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","12","test_delete_pet_then_get_returns_404","api.tests","2026-08-16","passed","2026-08-16","","test_pet_api","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","420","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-08-16","skipped","2026-08-16","","test_checkout","",""
"R3: add three products, remove one on the cart page, verify survivors.","373","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"R1: selecting a price sort reorders products correctly.
    ","33","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","45","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","62","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5640","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","273","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"R3: add three products, remove one on the cart page, verify survivors.","222","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","336","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","340","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-08-16","passed","2026-08-16","","test_checkout","",""
"R2: selecting a name sort reorders products alphabetically.","44","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","219","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5367","test_valid_user_types_reach_inventory[webkit-performance_glitch_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","49","test_inventory_sorted_by_price[chromium-high_to_low]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"N2: locked_out_user credentials → account locked error message.","237","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"S2: adding one product makes the cart badge show 1.","48","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_cart","",""
"R1: selecting a price sort reorders products correctly.
    ","60","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","53","test_inventory_sorted_by_name[webkit-a_to_z]","ui.tests","2026-08-16","passed","2026-08-16","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5271","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"N3: SauceDemo validates required fields one at a time, in order.","360","test_checkout_step_one_empty_fields_show_validation_errors[chromium]","ui.tests","2026-08-16","passed","2026-08-16","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","233","test_valid_user_types_reach_inventory[chromium-standard_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","363","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5386","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-08-16","passed","2026-08-16","","test_login","",""
