"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R5: 'Continue Shopping' returns to inventory with cart intact.","299","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-07-28","passed","2026-07-28","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","286","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","215","test_valid_user_types_reach_inventory[chromium-problem_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","385","test_remove_one_item_from_cart_updates_state[firefox]","ui.tests","2026-07-28","passed","2026-07-28","","test_cart","",""
"S4: hamburger menu → Logout → user lands back on login page.","1184","test_logout_returns_to_login_page[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","394","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-07-28","skipped","2026-07-28","","test_checkout","",""
"N3: SauceDemo validates required fields one at a time, in order.","314","test_checkout_step_one_empty_fields_show_validation_errors[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_checkout","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5634","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5390","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","59","test_inventory_sorted_by_name[firefox-z_to_a]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"R2: selecting a name sort reorders products alphabetically.","42","test_inventory_sorted_by_name[webkit-z_to_a]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.
    ","32","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","356","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"S2: adding one product makes the cart badge show 1.","62","test_add_single_product_increments_cart_badge[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_cart","",""
"R2: selecting a name sort reorders products alphabetically.","33","test_inventory_sorted_by_name[chromium-a_to_z]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"S1: valid login navigates to /inventory.html with 6 products.","245","test_standard_user_login_lands_on_inventory[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","13","test_delete_pet_then_get_returns_404","api.tests","2026-07-28","passed","2026-07-28","","test_pet_api","",""
"A6: GET /pet/{bogus_id} for a non-existent pet returns 404.","20","test_get_nonexistent_pet_returns_404","api.tests","2026-07-28","passed","2026-07-28","","test_pet_api","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5277","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5363","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","230","test_valid_user_types_reach_inventory[chromium-standard_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","61","test_inventory_sorted_by_name[webkit-a_to_z]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","166","test_continue_shopping_returns_to_inventory_preserving_cart[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","621","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"R3: add three products, remove one on the cart page, verify survivors.","218","test_remove_one_item_from_cart_updates_state[chromium]","ui.tests","2026-07-28","passed","2026-07-28","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","364","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-07-28","passed","2026-07-28","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","74","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-07-28","passed","2026-07-28","","test_inventory","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","127","test_create_pet_returns_200_and_echoes_body","api.tests","2026-07-28","passed","2026-07-28","","test_pet_api","",""
