"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"R2: selecting a name sort reorders products alphabetically.","62","test_inventory_sorted_by_name[firefox-a_to_z]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","434","test_valid_user_types_reach_inventory[chromium-visual_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","279","test_checkout_summary_math_is_correct[chromium]","ui.tests","2026-06-05","passed","2026-06-05","","test_checkout","",""
"R1: selecting a price sort reorders products correctly.

We read the displayed order and assert it equals that same list sorted
by Python — proving the UI's ordering matches the expected contract,
without hard-coding fragile price values.
","49","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"R1: selecting a price sort reorders products correctly.

We read the displayed order and assert it equals that same list sorted
by Python — proving the UI's ordering matches the expected contract,
without hard-coding fragile price values.
","92","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","5437","test_valid_user_types_reach_inventory[chromium-performance_glitch_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","439","test_valid_user_types_reach_inventory[webkit-standard_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.

SauceDemo intentionally adds ~5s latency for this user to simulate a
sluggish backend. We verify it still completes within a generous limit.

Note: uses wall-clock timing with time.time() — this is a soft
upper-bound check, not a substitute for real perf tooling (Lighthouse/k6).
","5833","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","300","test_continue_shopping_returns_to_inventory_preserving_cart[webkit]","ui.tests","2026-06-05","passed","2026-06-05","","test_cart","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","501","test_valid_user_types_reach_inventory[firefox-visual_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","856","test_valid_user_types_reach_inventory[firefox-problem_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R2: selecting a name sort reorders products alphabetically.","49","test_inventory_sorted_by_name[chromium-z_to_a]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"N1: submitting empty form → 'Username is required' error banner.","298","test_empty_credentials_shows_username_required_error[chromium]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","462","test_checkout_summary_math_is_correct[firefox]","ui.tests","2026-06-05","passed","2026-06-05","","test_checkout","",""
"A3: PUT /pet updates an existing pet's name and status.","56","test_update_pet_changes_name_and_status","api.tests","2026-06-05","passed","2026-06-05","","test_pet_api","",""
"N3: SauceDemo validates required fields one at a time, in order.","325","test_checkout_step_one_empty_fields_show_validation_errors[chromium]","ui.tests","2026-06-05","passed","2026-06-05","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","490","test_valid_user_types_reach_inventory[webkit-problem_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","5481","test_valid_user_types_reach_inventory[webkit-performance_glitch_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R1: selecting a price sort reorders products correctly.

We read the displayed order and assert it equals that same list sorted
by Python — proving the UI's ordering matches the expected contract,
without hard-coding fragile price values.
","68","test_inventory_sorted_by_price[firefox-low_to_high]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","536","test_valid_user_types_reach_inventory[webkit-visual_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"R1: selecting a price sort reorders products correctly.

We read the displayed order and assert it equals that same list sorted
by Python — proving the UI's ordering matches the expected contract,
without hard-coding fragile price values.
","82","test_inventory_sorted_by_price[webkit-high_to_low]","ui.tests","2026-06-05","passed","2026-06-05","","test_inventory","",""
"A1: POST /pet returns 200 and the response echoes id, name, status.","232","test_create_pet_returns_200_and_echoes_body","api.tests","2026-06-05","passed","2026-06-05","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.

SauceDemo intentionally adds ~5s latency for this user to simulate a
sluggish backend. We verify it still completes within a generous limit.

Note: uses wall-clock timing with time.time() — this is a soft
upper-bound check, not a substitute for real perf tooling (Lighthouse/k6).
","5440","test_performance_glitch_user_loads_inventory_within_limit[webkit]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","158","test_find_by_status_available_returns_available_pets","api.tests","2026-06-05","passed","2026-06-05","","test_pet_api","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","320","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-06-05","passed","2026-06-05","","test_cart","",""
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","161","test_delete_pet_then_get_returns_404","api.tests","2026-06-05","passed","2026-06-05","","test_pet_api","",""
"N2: locked_out_user credentials → account locked error message.","316","test_locked_out_user_sees_lockout_error[chromium]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.

@pytest.mark.parametrize runs this function once per entry in VALID_USERS.
You will see 4 test entries in the output: test_valid_user...[standard_user],
[...problem_user], etc.
","901","test_valid_user_types_reach_inventory[firefox-standard_user]","ui.tests","2026-06-05","passed","2026-06-05","","test_login","",""
