"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"A4: after DELETE /pet/{id}, a subsequent GET returns 404.","16","test_delete_pet_then_get_returns_404","api.tests","2026-06-08","passed","2026-06-08","","test_pet_api","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5312","test_performance_glitch_user_loads_inventory_within_limit[chromium]","ui.tests","2026-06-08","passed","2026-06-08","","test_login","",""
"R1: selecting a price sort reorders products correctly.
    ","40","test_inventory_sorted_by_price[chromium-low_to_high]","ui.tests","2026-06-08","passed","2026-06-08","","test_inventory","",""
"A5: GET /pet/findByStatus?status=available returns available pets.","10","test_find_by_status_available_returns_available_pets","api.tests","2026-06-08","passed","2026-06-08","","test_pet_api","",""
"For `error_user`, the Last Name field on Checkout Step One rejects keyboard input This is the expected test. The day SauceDemo fixes the bug, the test will XPASS, which is our signal to remove the xfail marker and promote it to a normal passing test.","473","test_error_user_can_type_last_name_at_checkout[chromium]","ui.tests","2026-06-08","skipped","2026-06-08","","test_checkout","",""
"S3: complete a purchase from inventory through order confirmation.","295","test_full_checkout_happy_path[chromium]","ui.tests","2026-06-08","passed","2026-06-08","","test_e2e","",""
"R1: selecting a price sort reorders products correctly.
    ","79","test_inventory_sorted_by_price[firefox-high_to_low]","ui.tests","2026-06-08","passed","2026-06-08","","test_inventory","",""
"R4: on the overview page, item subtotal + tax must equal grand total.","358","test_checkout_summary_math_is_correct[webkit]","ui.tests","2026-06-08","passed","2026-06-08","","test_checkout","",""
"P1: standard_user, problem_user, performance_glitch_user, visual_user
all successfully log in and reach inventory.
","5399","test_valid_user_types_reach_inventory[firefox-performance_glitch_user]","ui.tests","2026-06-08","passed","2026-06-08","","test_login","",""
"P2: performance_glitch_user — inventory page should load within 10s.
    ","5678","test_performance_glitch_user_loads_inventory_within_limit[firefox]","ui.tests","2026-06-08","passed","2026-06-08","","test_login","",""
"R5: 'Continue Shopping' returns to inventory with cart intact.","334","test_continue_shopping_returns_to_inventory_preserving_cart[firefox]","ui.tests","2026-06-08","passed","2026-06-08","","test_cart","",""
"R3: add three products, remove one on the cart page, verify survivors.","710","test_remove_one_item_from_cart_updates_state[webkit]","ui.tests","2026-06-08","passed","2026-06-08","","test_cart","",""
"A3: PUT /pet updates an existing pet's name and status.","8","test_update_pet_changes_name_and_status","api.tests","2026-06-08","passed","2026-06-08","","test_pet_api","",""
